state,state_fips,fips,county,NAME,season,season_start_year,total_cases,flu_rate_per_100k,peak_week_cases,peak_rate_per_100k,weeks_active,time_to_peak,outbreak_steepness,pct_type_a,pop_density_per_sqmi,median_age,pct_elderly,avg_household_size,median_income,poverty_rate,unemployment_rate,public_transport_pct,pct_bachelors_plus,pct_non_white,pct_foreign_born,pop_total,pop_elderly,pop_below_poverty,labour_force,unemployed,total_commuters,public_transport_commuters,pop_white,pop_foreign_born,pop_bachelors_plus,land_area_sqmi,outbreak,pct_vaccinated
NY,36,36099,SENECA,"Seneca County, New York",2025-2026,2025,455.0,1352.1,110.0,326.9,23.0,13.0,8.46,87.0,103.96,43.0,20.17,2.3,64050,12.31,4.51,0.38,16.06,10.45,2.36,33651,6788,4144,15625,705,14480,55,30133,795,5404,323.698,0,51.5
NY,36,36101,STEUBEN,"Steuben County, New York",2009-2010,2009,284.0,303.5,85.0,90.8,14.0,3.0,28.33,100.0,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,1,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2010-2011,2010,132.0,141.0,22.0,23.5,20.0,22.0,1.0,72.0,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2011-2012,2011,10.0,10.7,3.0,3.2,7.0,32.0,0.09,60.0,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2012-2013,2012,347.0,370.8,58.0,62.0,26.0,12.0,4.83,85.6,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,1,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2013-2014,2013,147.0,157.1,28.0,29.9,18.0,18.0,1.56,98.0,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2014-2015,2014,295.0,315.2,37.0,39.5,22.0,17.0,2.18,81.0,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2015-2016,2015,127.0,135.7,24.0,25.6,16.0,24.0,1.0,85.8,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2016-2017,2016,297.0,317.4,39.0,41.7,24.0,20.0,1.95,67.0,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2017-2018,2017,608.0,649.7,70.0,74.8,27.0,19.0,3.68,74.8,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2018-2019,2018,784.0,837.8,110.0,117.5,23.0,21.0,5.24,98.7,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2019-2020,2019,1218.0,1301.5,151.0,161.4,19.0,20.0,7.55,41.7,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,1,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2020-2021,2020,15.0,16.0,3.0,3.2,11.0,15.0,0.2,40.0,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2021-2022,2021,502.0,536.4,65.0,69.5,32.0,27.0,2.41,98.2,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2022-2023,2022,2252.0,2406.4,481.0,514.0,29.0,10.0,48.1,99.2,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,1,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2023-2024,2023,2056.0,2197.0,196.0,209.4,28.0,20.0,9.8,55.9,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,1,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2024-2025,2024,2324.0,2483.3,232.0,247.9,28.0,18.0,12.89,90.3,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36101,STEUBEN,"Steuben County, New York",2025-2026,2025,2079.0,2221.5,281.0,300.3,25.0,13.0,21.62,80.0,67.3,42.8,19.97,2.35,62506,13.24,6.31,0.4,18.37,6.94,3.29,93584,18690,12388,44987,2838,41256,166,87093,3075,17190,1390.508,0,57.0
NY,36,36103,SUFFOLK,"Suffolk County, New York",2009-2010,2009,3323.0,218.0,744.0,48.8,31.0,6.0,124.0,99.1,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,1,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2010-2011,2010,2276.0,149.3,263.0,17.3,33.0,17.0,15.47,80.4,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,1,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2011-2012,2011,246.0,16.1,24.0,1.6,29.0,28.0,0.86,76.8,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2012-2013,2012,3582.0,235.0,499.0,32.7,29.0,15.0,33.27,76.5,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2013-2014,2013,2828.0,185.5,256.0,16.8,31.0,28.0,9.14,63.5,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2014-2015,2014,3122.0,204.8,323.0,21.2,33.0,17.0,19.0,92.5,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2015-2016,2015,3079.0,202.0,398.0,26.1,32.0,23.0,17.3,75.7,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2016-2017,2016,4280.0,280.8,461.0,30.2,33.0,19.0,24.26,78.0,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2017-2018,2017,7630.0,500.5,1131.0,74.2,33.0,18.0,62.83,59.4,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2018-2019,2018,6243.0,409.5,495.0,32.5,33.0,20.0,24.75,97.0,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2019-2020,2019,7335.0,481.1,753.0,49.4,28.0,19.0,39.63,58.7,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2020-2021,2020,496.0,32.5,36.0,2.4,33.0,14.0,2.57,45.4,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2021-2022,2021,14931.0,979.4,1918.0,125.8,38.0,28.0,68.5,84.7,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,1,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2022-2023,2022,25828.0,1694.2,4000.0,262.4,33.0,11.0,363.64,82.3,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,0,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2023-2024,2023,40527.0,2658.4,3765.0,247.0,33.0,13.0,289.62,69.3,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,1,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2024-2025,2024,57012.0,3739.8,6337.0,415.7,33.0,18.0,352.06,72.3,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,1,71.4
NY,36,36103,SUFFOLK,"Suffolk County, New York",2025-2026,2025,40967.0,2687.3,7672.0,503.3,28.0,12.0,639.33,78.5,1673.56,41.7,17.28,2.93,122498,6.38,4.76,5.3,27.32,27.07,15.98,1524486,263382,97307,820921,39103,765877,40556,1111855,243555,416452,910.922,1,71.4
NY,36,36105,SULLIVAN,"Sullivan County, New York",2009-2010,2009,84.0,106.7,34.0,43.2,12.0,6.0,5.67,100.0,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2010-2011,2010,49.0,62.2,8.0,10.2,17.0,13.0,0.62,73.5,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2011-2012,2011,8.0,10.2,2.0,2.5,7.0,25.0,0.08,62.5,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2012-2013,2012,133.0,168.9,23.0,29.2,18.0,13.0,1.77,76.7,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2013-2014,2013,156.0,198.2,14.0,17.8,22.0,18.0,0.78,64.1,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2014-2015,2014,290.0,368.4,41.0,52.1,24.0,18.0,2.28,84.5,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2015-2016,2015,472.0,599.6,101.0,128.3,33.0,23.0,4.39,53.8,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,1,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2016-2017,2016,343.0,435.7,60.0,76.2,30.0,19.0,3.16,77.0,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2017-2018,2017,553.0,702.4,100.0,127.0,30.0,20.0,5.0,57.9,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2018-2019,2018,390.0,495.4,52.0,66.1,29.0,28.0,1.86,93.1,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2019-2020,2019,566.0,719.0,56.0,71.1,20.0,13.0,4.31,60.1,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2020-2021,2020,41.0,52.1,4.0,5.1,21.0,10.0,0.4,39.0,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,1,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2021-2022,2021,587.0,745.6,47.0,59.7,36.0,32.0,1.47,88.2,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,0,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2022-2023,2022,2305.0,2927.9,475.0,603.4,32.0,11.0,43.18,90.0,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,1,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2023-2024,2023,3183.0,4043.2,325.0,412.8,32.0,12.0,27.08,63.9,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,1,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2024-2025,2024,2834.0,3599.9,355.0,450.9,33.0,18.0,19.72,83.2,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,1,57.3
NY,36,36105,SULLIVAN,"Sullivan County, New York",2025-2026,2025,2069.0,2628.1,401.0,509.4,28.0,13.0,30.85,89.6,81.32,41.9,18.93,2.47,67841,14.24,7.2,1.1,19.6,25.36,10.51,78725,14901,11211,37147,2673,33267,366,58757,8276,15427,968.145,1,57.3
NY,36,36107,TIOGA,"Tioga County, New York",2009-2010,2009,64.0,132.4,29.0,60.0,12.0,4.0,7.25,98.4,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2010-2011,2010,63.0,130.3,10.0,20.7,17.0,22.0,0.45,68.3,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2011-2012,2011,6.0,12.4,1.0,2.1,6.0,13.0,0.08,83.3,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2012-2013,2012,136.0,281.3,34.0,70.3,23.0,11.0,3.09,89.7,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2013-2014,2013,114.0,235.8,16.0,33.1,23.0,19.0,0.84,90.4,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,1,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2014-2015,2014,237.0,490.2,38.0,78.6,23.0,17.0,2.24,77.2,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2015-2016,2015,119.0,246.2,20.0,41.4,18.0,25.0,0.8,89.9,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2016-2017,2016,239.0,494.4,36.0,74.5,20.0,19.0,1.89,61.9,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2017-2018,2017,613.0,1268.0,96.0,198.6,24.0,20.0,4.8,68.5,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,1,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2018-2019,2018,495.0,1023.9,79.0,163.4,25.0,21.0,3.76,98.4,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,1,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2019-2020,2019,871.0,1801.7,104.0,215.1,20.0,20.0,5.2,41.6,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,1,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2020-2021,2020,0.0,0.0,0.0,0.0,0.0,,,,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2021-2022,2021,344.0,711.6,41.0,84.8,30.0,14.0,2.93,98.3,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2022-2023,2022,1186.0,2453.3,261.0,539.9,21.0,10.0,26.1,99.0,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,1,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2023-2024,2023,914.0,1890.6,109.0,225.5,29.0,21.0,5.19,62.9,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2024-2025,2024,1124.0,2325.0,105.0,217.2,30.0,20.0,5.25,92.0,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36107,TIOGA,"Tioga County, New York",2025-2026,2025,861.0,1781.0,96.0,198.6,24.0,13.0,7.38,65.6,93.19,44.7,20.85,2.35,70427,10.03,5.59,0.24,18.91,5.55,2.01,48344,10080,4848,24068,1346,22405,53,45662,973,9144,518.767,0,57.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2009-2010,2009,69.0,67.3,13.0,12.7,15.0,5.0,2.6,98.6,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2010-2011,2010,160.0,156.0,31.0,30.2,19.0,18.0,1.72,75.6,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,1,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2011-2012,2011,54.0,52.7,11.0,10.7,13.0,24.0,0.46,90.7,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,1,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2012-2013,2012,254.0,247.7,33.0,32.2,26.0,12.0,2.75,73.2,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2013-2014,2013,206.0,200.9,52.0,50.7,26.0,18.0,2.89,85.9,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2014-2015,2014,423.0,412.5,92.0,89.7,29.0,18.0,5.11,82.7,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2015-2016,2015,419.0,408.6,71.0,69.2,23.0,22.0,3.23,80.0,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,1,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2016-2017,2016,551.0,537.3,67.0,65.3,29.0,21.0,3.19,72.6,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,1,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2017-2018,2017,1139.0,1110.6,197.0,192.1,29.0,19.0,10.37,49.4,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,1,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2018-2019,2018,787.0,767.4,103.0,100.4,25.0,20.0,5.15,95.8,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2019-2020,2019,1315.0,1282.2,229.0,223.3,21.0,19.0,12.05,41.9,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,1,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2020-2021,2020,5.0,4.9,2.0,2.0,4.0,5.0,0.4,20.0,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2021-2022,2021,562.0,548.0,77.0,75.1,29.0,7.0,11.0,98.4,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2022-2023,2022,1161.0,1132.1,180.0,175.5,29.0,10.0,18.0,98.3,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2023-2024,2023,1167.0,1137.9,125.0,121.9,33.0,19.0,6.58,88.6,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2024-2025,2024,1534.0,1495.8,123.0,119.9,33.0,18.0,6.83,82.3,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36109,TOMPKINS,"Tompkins County, New York",2025-2026,2025,1470.0,1433.4,129.0,125.8,28.0,13.0,9.92,70.7,216.07,32.6,15.68,2.06,69995,13.88,4.69,6.05,34.28,21.82,12.96,102555,16079,14232,51844,2429,48267,2921,80182,13296,35157,474.642,0,76.6
NY,36,36111,ULSTER,"Ulster County, New York",2009-2010,2009,319.0,175.1,60.0,32.9,16.0,5.0,12.0,100.0,162.02,44.2,20.46,2.34,77197,14.13,5.05,2.29,26.2,21.78,7.76,182153,37270,25740,91097,4604,83839,1918,142478,14143,47719,1124.236,0,69.2
NY,36,36111,ULSTER,"Ulster County, New York",2010-2011,2010,84.0,46.1,11.0,6.0,21.0,21.0,0.52,77.4,162.02,44.2,20.46,2.34,77197,14.13,5.05,2.29,26.2,21.78,7.76,182153,37270,25740,91097,4604,83839,1918,142478,14143,47719,1124.236,0,69.2
NY,36,36111,ULSTER,"Ulster County, New York",2011-2012,2011,12.0,6.6,3.0,1.6,9.0,29.0,0.1,83.3,162.02,44.2,20.46,2.34,77197,14.13,5.05,2.29,26.2,21.78,7.76,182153,37270,25740,91097,4604,83839,1918,142478,14143,47719,1124.236,0,69.2
NY,36,36111,ULSTER,"Ulster County, New York",2012-2013,2012,354.0,194.3,68.0,37.3,23.0,13.0,5.23,82.8,162.02,44.2,20.46,2.34,77197,14.13,5.05,2.29,26.2,21.78,7.76,182153,37270,25740,91097,4604,83839,1918,142478,14143,47719,1124.236,0,69.2
NY,36,36111,ULSTER,"Ulster County, New York",2013-2014,2013,259.0,142.2,27.0,14.8,27.0,28.0,0.96,64.9,162.02,44.2,20.46,2.34,77197,14.13,5.05,2.29,26.2,21.78,7.76,182153,37270,25740,91097,4604,83839,1918,142478,14143,47719,1124.236,0,69.2
